SMILES,Max_Tanimoto_Similarity
Nc1ccc(cc1)c2ccc(N)cc2,1.0
CC(=O)Nc1ccc(Br)cc1,0.6666666666666666
Brc1ccc(I)cc1,0.6153846153846154
CC(=O)Nc1ccc(Cl)cc1,0.6666666666666666
Nc1ccc(Cl)cc1,0.6666666666666666
Clc1ccc(Br)cc1,0.6666666666666666
Clc1ccc(I)cc1,0.6153846153846154
Clc1ccc(cc1)N(=O)=O,0.7222222222222222
Cc1ccc(O)cc1,0.6153846153846154
CCCCN(CC)C(=O)SCCC,0.3448275862068966
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,0.42857142857142855
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.6666666666666666
ClC(Cl)C(Cl)(Cl)Cl,0.3333333333333333
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.5
Cc1cc(C)c(C)c(C)c1C,0.5833333333333334
CCCCC,0.75
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.7241379310344828
CCCCCOC(=O)C,0.6666666666666666
CCCCC(=O)OCC,0.85
CCCCCc1ccccc1,0.95
CCCCCC1CCCC1,0.65
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,0.4772727272727273
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,0.8666666666666667
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.75
CC(=O)Nc1ccc(F)cc1,0.625
CCOc1ccc(NC(=O)C)cc1,0.7241379310344828
c1ccc2c(c1)ccc3ccccc32,0.8571428571428571
c1ccc2c(c1)cnc3ccccc23 ,0.4583333333333333
CCOc1ccccc1,0.5217391304347826
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0.625
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,1.0
c1ccccc1O,0.625
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,0.34375
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,0.8666666666666667
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,0.8666666666666667
NNc1ccccc1,0.5
OCc1ccccc1,0.5294117647058824
NC(=S)Nc1ccccc1,0.4782608695652174
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0.5161290322580645
CCOP(=S)(OCC)SCSCC,0.7727272727272727
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,0.4583333333333333
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,0.3333333333333333
c1cC2C(=O)NC(=O)C2cc1,0.2608695652173913
O=C1NC(=O)c2ccccc12 ,0.5
N#Cc1ccccc1C#N,0.5
CC(=O)Nc1ccc(O)cc1,0.6363636363636364
Oc1ccc(C=O)cc1,0.5
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,1.0
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,0.4523809523809524
O=Cc2ccc1OCOc1c2 ,0.4523809523809524
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,0.34
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,0.3333333333333333
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,0.32142857142857145
COc1ccc(C=O)cc1,0.56
Cc1ccc(N)cc1,0.6153846153846154
Nc1ccc(cc1)N(=O)=O,0.7222222222222222
COc1ccc(cc1)N(=O)=O,0.6190476190476191
Oc1ccc(cc1)N(=O)=O,0.7222222222222222
Cc1ccc(cc1)N(=O)=O,0.7222222222222222
Oc1ccc(cc1)c2ccccc2,0.6666666666666666
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,0.5957446808510638
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,0.7678571428571429
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,0.7678571428571429
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,0.5957446808510638
CCC1(C(=O)NCNC1=O)c2ccccc2,0.6774193548387096
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,1.0
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,0.4594594594594595
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.7659574468085106
COc1nc(NC(C)C)nc(NC(C)C)n1,0.75
CSc1nc(NC(C)C)nc(NC(C)C)n1,0.75
CC(C)N(C(=O)CCl)c1ccccc1 ,0.4222222222222222
CCC,0.5
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.6363636363636364
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.7307692307692307
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,0.36363636363636365
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,0.28125
CCC=O,0.5
CCC#N,0.4166666666666667
CNC(=O)Oc1ccccc1OC(C)C,0.6470588235294118
CCCOC(=O)C,0.6666666666666666
CCCC(=O)OC,0.7368421052631579
CCCOC=O,0.7222222222222222
CCCCC(=O)OC,0.8421052631578947
CCCc1ccccc1,0.7
CCCC1CCCC1,0.65
CC=C,0.4
CCCOC(C)C,0.4117647058823529
CC#C,0.36363636363636365
CC(C)(C)c1ccc(O)cc1,0.5333333333333333
c2cnc1ncncc1n2,0.5
c1ccc(cc1)c2ccc(cc2)c3ccccc3,0.9
Cc1ccc(cc1)S(=O)(=O)N,0.5909090909090909
Cc1ccc(C)cc1,0.6153846153846154
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,0.5476190476190477
NC(=O)c1cnccn1,0.43333333333333335
Nc2cnn(c1ccccc1)c(=O)c2Cl,0.6764705882352942
c1cc2ccc3cccc4ccc(c1)c2c34,0.625
c1ccnnc1,0.4166666666666667
c1ccncc1,0.5
c1cncnc1,0.5
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.34615384615384615
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,0.46296296296296297
c1ccc2ncccc2c1,0.6
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,0.3333333333333333
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,0.375
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0.8421052631578947
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,0.45454545454545453
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,0.8157894736842105
C1SC(=S)NC1(=O),0.3181818181818182
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,0.23880597014925373
CCCOC(=O)c1ccc(N)cc1,0.7931034482758621
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.7333333333333333
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,0.2608695652173913
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,0.36585365853658536
O2c1ccccc1N(C)C(=O)c3cccnc23 ,0.5111111111111111
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,0.5208333333333334
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,0.7441860465116279
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,0.7708333333333334
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,0.7708333333333334
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,0.8157894736842105
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,0.8157894736842105
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,0.6578947368421053
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,0.8055555555555556
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,1.0
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,0.7037037037037037
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,0.7037037037037037
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,0.5517241379310345
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,0.5208333333333334
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,0.8157894736842105
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,0.5517241379310345
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,1.0
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,0.5263157894736842
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0.5
NC(=O)c1ccccc1O,1.0
c1ccccc1NC(=O)c2c(O)cccc2,0.6428571428571429
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,0.25
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,0.78125
CC1CCCCC1NC(=O)Nc2ccccc2,0.46875
CCNc1nc(Cl)nc(NCC)n1 ,0.7307692307692307
CSc1nc(nc(n1)N(C)C)N(C)C,0.6470588235294118
OCC(O)C(O)C(O)C(O)CO,1.0
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.2
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,0.42857142857142855
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,0.4523809523809524
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,0.5434782608695652
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0.3170731707317073
C=Cc1ccccc1,0.47368421052631576
C1OC1c2ccccc2 ,0.3333333333333333
O=C1CCC(=O)N1,0.3684210526315789
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.8421052631578947
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,0.4642857142857143
CCN(CC)C(=S)SCC(Cl)=C,0.5
Nc1ccc(cc1)S(N)(=O)=O,0.65
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0.7419354838709677
CC(C)(C)c1ccccc1,0.5882352941176471
C/C=C/C=O,1.0
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,0.5813953488372093
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,0.3170731707317073
CCOP(=S)(OCC)SCSC(C)(C)C,0.7083333333333334
CCNc1nc(NC(C)(C)C)nc(OC)n1,0.6176470588235294
CCNc1nc(NC(C)(C)C)nc(SC)n1,0.6176470588235294
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,0.7111111111111111
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0.78
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0.78
BrC(Br)(Br)Br,0.2222222222222222
ClC(=C(Cl)Cl)Cl,0.5
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,0.47368421052631576
ClC(Cl)(Cl)Cl,0.5
CCCCCCCCCCCCCC,1.0
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,0.423728813559322
C1CCOC1,0.8888888888888888
C1CCOCC1,0.8888888888888888
CN(C)C(=O)N(C)C ,0.5384615384615384
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.3333333333333333
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,0.5151515151515151
Cn1c(=O)n(C)c2nc[nH]c2c1=O,0.4827586206896552
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,0.6363636363636364
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,0.78125
c1ccccc1SC,0.3888888888888889
CNC(=O)ON=C(CSC)C(C)(C)C ,0.47368421052631576
CCSCCSP(=S)(OC)OC,0.6666666666666666
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,0.7241379310344828
c1ccsc1,0.2222222222222222
Sc1ccccc1,0.4375
Sc1nccc(=O)[nH]1 ,0.32142857142857145
NC(=S)N,0.3333333333333333
CN(C)C(=S)SSC(=S)N(C)C ,0.42105263157894735
Cc1c[nH]c(=O)[nH]c1=O ,0.52
CC(C)c1ccc(C)cc1O,0.46153846153846156
Cc1ccccc1,0.6666666666666666
CC(C)(C)Cc1ccccc1,0.47619047619047616
C/C1CCC(\C)CC1,0.6363636363636364
CCCC/C=C/C,0.47368421052631576
CC/C=C/C,1.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,0.3333333333333333
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,0.6333333333333333
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0.8596491228070176
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,0.6923076923076923
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,0.8181818181818182
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.3235294117647059
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,0.43636363636363634
BrC(Br)Br,0.42857142857142855
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,1.0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.3548387096774194
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,1.0
ClC(Cl)(Cl)C#N,0.3
ClC=C(Cl)Cl,0.3
ClC(Cl)Cl,0.5
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,0.5142857142857142
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,0.5185185185185185
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,0.34
Cc2cccc3sc1nncn1c23 ,0.30303030303030304
CCNc1nc(Cl)nc(n1)N(CC)CC,0.6470588235294118
CCOP(=O)(OCC)OCC,0.34782608695652173
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.7435897435897436
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,0.21212121212121213
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,0.24193548387096775
c1ccc2c(c1)c3ccccc3c4ccccc24,0.5714285714285714
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,0.52
O=c1cc[nH]c(=O)[nH]1 ,0.3333333333333333
NC(=O)N,0.5555555555555556
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,0.2962962962962963
CCCCC=O,0.8125
CNC(=O)C(C)SCCSP(=O)(OC)(OC),0.275
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,0.4594594594594595
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,0.8372093023255814
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,0.3559322033898305
CNC(=O)Oc1cc(C)cc(C)c1,0.6
